# ─────────────────┬────────────┬──────────┬───────────────────────────────────────────┐
#│     Regime      │  UT date   │ Exposure │                   Moon                    │
#├─────────────────┼────────────┼──────────┼───────────────────────────────────────────┤
#│ dark            │ 2026-03-15 │ 1200 s   │ 16% lit, below horizon, 135° away,        │
#│                 │            │          │ airmass 1.23                              │
#├─────────────────┼────────────┼──────────┼───────────────────────────────────────────┤
#│ grey            │ 2026-02-23 │ 600 s    │ 34% lit, above horizon, 37° away, airmass │
#│                 │            │          │  1.37                                     │
#├─────────────────┼────────────┼──────────┼───────────────────────────────────────────┤
#│ bright          │ 2026-06-03 │ 600 s    │ 92% lit, above horizon, 32° away, airmass │
#│ ("light")       │            │          │  1.31                                     │
#└─────────────────┴────────────┴──────────┴───────────────────────────────────────────
moon_regime,channel,night,frame,mjd,texp_s,airmass,slit_arcsec,binspat,binspec,moon_illum,moon_alt_deg,moon_sep_deg,wavelength_A,sb_ab_mag_arcsec2,flam_erg_s_cm2_A_arcsec2,segment
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4334.722,18.6179,2.068802e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4336.067,18.6501,2.007219e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4337.413,18.7296,1.864351e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4338.758,18.8467,1.672693e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4340.103,18.8991,1.592857e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4341.448,18.8808,1.618992e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4342.793,18.8432,1.675001e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4344.138,18.7563,1.813444e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4345.483,18.7260,1.863606e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4346.828,18.6960,1.914587e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4348.172,18.6478,2.000258e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4349.517,18.6381,2.017016e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4350.861,18.6864,1.927954e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4352.206,18.7869,1.756489e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4353.550,18.7686,1.785238e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4354.894,18.6934,1.912140e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4356.238,18.6270,2.031371e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4357.582,18.5703,2.138898e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4358.926,18.5420,2.194227e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4360.270,18.5482,2.180387e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4361.614,18.5963,2.084469e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4362.958,18.5843,2.106344e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4364.301,18.5818,2.109925e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4365.645,18.5676,2.136493e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4366.988,18.5902,2.091159e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4368.332,18.6061,2.059456e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4369.675,18.6490,1.978456e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4371.018,18.6447,1.985064e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4372.361,18.6620,1.952563e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4373.704,18.6529,1.967662e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4375.047,18.7260,1.838493e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4376.390,18.6896,1.900040e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4377.733,18.6162,2.031630e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4379.075,18.5911,2.077931e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4380.418,18.6201,2.021852e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4381.761,18.6751,1.920807e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4383.103,18.8502,1.633669e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4384.445,18.9383,1.505463e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4385.788,18.9003,1.558136e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4387.130,18.7425,1.800697e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4388.472,18.6782,1.909499e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4389.814,18.7189,1.838024e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4391.156,18.6965,1.875329e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4392.498,18.6675,1.924795e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4393.839,18.6543,1.947257e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4395.181,18.6440,1.964573e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4396.523,18.6339,1.981771e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4397.864,18.6022,2.039104e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4399.206,18.5850,2.070545e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4400.547,18.6514,1.946529e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4401.888,18.6500,1.947774e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4403.229,18.6498,1.946891e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4404.571,18.7040,1.851080e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4405.912,18.7161,1.829345e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4407.252,18.6747,1.899406e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4408.593,18.5932,2.046139e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4409.934,18.5893,2.052296e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4411.275,18.5271,2.171932e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4412.615,18.5017,2.222016e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4413.956,18.5260,2.171517e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4415.296,18.5908,2.044458e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4416.637,18.6210,1.987167e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4417.977,18.5674,2.086497e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4419.317,18.5193,2.179654e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4420.657,18.4890,2.239973e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4421.997,18.5169,2.181772e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4423.337,18.5492,2.116527e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4424.677,18.5500,2.113804e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4426.017,18.5325,2.146754e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4427.356,18.5169,2.176501e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4428.696,18.4985,2.212385e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4430.036,18.5381,2.131865e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4431.375,18.5184,2.169630e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4432.714,18.5284,2.148529e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4434.054,18.5367,2.130872e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4435.393,18.5954,2.017445e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4436.732,18.5810,2.043037e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4438.071,18.5090,2.181873e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4439.410,18.4685,2.263425e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4440.749,18.5099,2.177428e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4442.087,18.5464,2.104258e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4443.426,18.5673,2.062825e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4444.765,18.5374,2.119110e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4446.103,18.4814,2.230080e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4447.441,18.4905,2.210044e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4448.780,18.4883,2.213227e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4450.118,18.4855,2.217595e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4451.456,18.4769,2.233807e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4452.794,18.4837,2.218646e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4454.132,18.5398,2.105539e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4455.470,18.5947,2.000608e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4456.808,18.6149,1.962509e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4458.146,18.5972,1.993626e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4459.483,18.5792,2.025749e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4460.821,18.5976,1.990361e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4462.158,18.5909,2.001633e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4463.496,18.5575,2.062925e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4464.833,18.5084,2.157021e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4466.170,18.5026,2.167211e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4467.507,18.4939,2.183287e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4468.844,18.5169,2.136426e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4470.181,18.5149,2.139079e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4471.518,18.5025,2.162219e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4472.855,18.4542,2.259183e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4474.192,18.4493,2.268044e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4475.528,18.4438,2.278212e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4476.865,18.4216,2.324088e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4478.202,18.4247,2.315946e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4479.538,18.4249,2.314152e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4480.874,18.5048,2.148659e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4482.210,18.5481,2.063368e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4483.546,18.5031,2.149499e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4484.882,18.4336,2.290277e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4486.219,18.3999,2.361050e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4487.554,18.4310,2.293033e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4488.890,18.4674,2.216125e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4490.226,18.4995,2.150296e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4491.562,18.4868,2.174206e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4492.897,18.4415,2.265593e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4494.232,18.4544,2.237444e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4495.568,18.4813,2.181366e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4496.903,18.4563,2.230813e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4498.238,18.4130,2.320166e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4499.574,18.4305,2.281704e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4500.909,18.4386,2.263539e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4502.244,18.4088,2.325115e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4503.579,18.4027,2.336798e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4504.913,18.3618,2.425014e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4506.248,18.3624,2.422360e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4507.583,18.3653,2.414531e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4508.917,18.3928,2.352624e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4510.251,18.3999,2.335982e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4511.586,18.3807,2.376203e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4512.920,18.4100,2.311609e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4514.254,18.4353,2.256996e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4515.588,18.4378,2.250387e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4516.923,18.4272,2.271152e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4518.256,18.4113,2.303271e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4519.590,18.4207,2.282183e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4520.924,18.4012,2.322095e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4522.258,18.4157,2.290059e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4523.591,18.4357,2.246784e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4524.925,18.4616,2.192598e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4526.258,18.4792,2.156128e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4527.592,18.5363,2.044315e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4528.925,18.5406,2.035216e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4530.258,18.5247,2.063988e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4531.591,18.5061,2.098306e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4532.924,18.4802,2.147714e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4534.257,18.5106,2.087146e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4535.590,18.5129,2.081562e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4536.923,18.4620,2.180126e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4538.256,18.4220,2.260740e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4539.588,18.4095,2.285527e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4540.921,18.4323,2.236667e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4542.253,18.4193,2.262395e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4543.586,18.4158,2.268289e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4544.918,18.4280,2.241572e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4546.250,18.4481,2.199335e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4547.583,18.4621,2.169715e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4548.915,18.4816,2.129926e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4550.246,18.4922,2.108097e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4551.578,18.4797,2.131257e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4552.910,18.4757,2.137831e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4554.242,18.4756,2.136655e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4555.573,18.4864,2.114354e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4556.905,18.4615,2.162125e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4558.236,18.4297,2.225161e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4559.567,18.4089,2.266833e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4560.899,18.4101,2.263030e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4562.230,18.4102,2.261360e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4563.561,18.4404,2.198136e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4564.892,18.4828,2.112698e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4566.223,18.4783,2.120154e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4567.554,18.4443,2.186353e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4568.885,18.4118,2.251584e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4570.215,18.4358,2.201027e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4571.546,18.4595,2.152259e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4572.876,18.4621,2.145801e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4574.207,18.4297,2.209507e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4575.537,18.4118,2.244980e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4576.868,18.4085,2.250598e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4578.198,18.4193,2.227056e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4579.528,18.4453,2.172942e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4580.858,18.5054,2.054797e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4582.188,18.5066,2.051393e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4583.518,18.4989,2.064669e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4584.847,18.4970,2.067168e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4586.177,18.5100,2.041288e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4587.506,18.4624,2.131567e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4588.836,18.4421,2.170674e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4590.166,18.4336,2.186365e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4591.495,18.4772,2.099050e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4592.824,18.4761,2.100030e-16,base
bright,G,20260603,0051,61194.312583,600,1.308,1.5003,2.0,3.0,0.92,18.79,32.38,4594.153,18.4897,2.072613e-16,base
