# Palomar sky spectrum for "grey" conditions
# Measured by Christoffer Fremling, 2026-07
# Compiled by Chaz Shapiro, 2026-08-07

wavelength_A,flam_erg_s_cm2_A_arcsec2
8066.288499999791,1.971155500000177e-17
8067.735749999993,1.6514567500002674e-17
8069.182999999262,1.5966700000006255e-17
8070.63049999997,1.6209809999995618e-17
8072.078000000678,1.6716150000002274e-17
8073.525249999948,1.710318000000359e-17
8074.972750000656,1.7440750000004345e-17
8076.4199999999255,1.730661000001272e-17
8077.867499999702,1.6967220000009136e-17
8079.31500000041,1.6881105000008074e-17
8080.76224999968,1.7024372500007918e-17
8082.209499999881,1.717584500000234e-17
8083.656750000082,1.7369710000004513e-17
8085.103999999352,1.7021802500003648e-17
8086.551249999553,1.7083724999999993e-17
8087.998499999754,1.7895025000002232e-17
8089.445749999024,1.9039154999996612e-17
8090.892999999225,2.0653947499998944e-17
8092.340249999426,2.1485369999998743e-17
8093.7874999996275,2.0805102500000918e-17
8095.234749999829,2.041881000000144e-17
8096.68200000003,2.12848599999954e-17
8098.129250000231,2.322827249999221e-17
8099.576750000007,2.6267019999994552e-17
8101.024000000209,2.811805499999971e-17
8102.47125000041,2.699697249999842e-17
8103.918500000611,2.4134539999999833e-17
8105.365750000812,2.0504762499995038e-17
8106.813000001013,1.7764027499989135e-17
8108.260250001214,1.6521969999989903e-17
8109.707500000484,1.6022419999989913e-17
8111.154750000685,1.6337892499992674e-17
8112.601999999955,1.6227834999991584e-17
8114.049249999225,1.5933134999991e-17
8115.496499999426,1.5949234999997567e-17
8116.943499999121,1.551553999999282e-17
8118.390749999322,1.5479167499993452e-17
8119.837999999523,1.5533124999995175e-17
8121.285249999724,1.556757749999489e-17
8122.7324999999255,1.612573749999537e-17
8124.179750000127,1.6056805000001866e-17
8125.626749999821,1.638393499999819e-17
8127.074000000022,1.654372250000137e-17
8128.5212500002235,1.6198677499998016e-17
8129.968249999918,1.6429259999998706e-17
8131.415500000119,1.6502097500009653e-17
8132.862499999814,1.7267535000003188e-17
8134.309499999508,1.8373715000002823e-17
8135.756500000134,1.8953229999997094e-17
8137.203750000335,1.959793749999501e-17
8138.651000000536,1.9133457499990283e-17
8140.098250000738,1.8784452499993954e-17
8141.545500000007,1.879775749999077e-17
8142.992499999702,1.874804749998552e-17
8144.4394999993965,1.9453379999990665e-17
8145.886499999091,1.9026202499996183e-17
8147.333499999717,1.827414250000221e-17
8148.780500000343,1.7145865000004583e-17
8150.227500000037,1.5765540000010918e-17
8151.674499999732,1.5079880000004992e-17
8153.121499999426,1.4879167500000502e-17
8154.568499999121,1.5080115000002583e-17
8156.015499999747,1.497253999999592e-17
8157.4625000003725,1.484676250000397e-17
8158.909500000067,1.4728557500003952e-17
8160.356499999762,1.469162000000232e-17
8161.803499999456,1.4642987500008314e-17
8163.250499999151,1.480623999999746e-17
8164.6974999997765,1.4898710000001322e-17
8166.144249999896,1.4710767500005578e-17
8167.59124999959,1.4958079999995367e-17
8169.037999999709,1.5257399999998275e-17
8170.484749999829,1.5235019999999148e-17
8171.9317500004545,1.498939999999604e-17
8173.378500000574,1.5151237499997272e-17
8174.825500000268,1.5241734999995573e-17
8176.272499999963,1.5755527499987872e-17
8177.719499999657,1.7147292499979477e-17
8179.1662499997765,1.8190594999985305e-17
8180.612999999896,1.8976417499993313e-17
8182.059750000015,1.9697370000005113e-17
8183.506500000134,1.977122000000917e-17
8184.95350000076,1.9791332500002e-17
8186.4005000004545,1.9985985000004426e-17
8187.847500000149,1.9995215000004342e-17
8189.294250000268,2.0425067500002287e-17
8190.740999999456,2.1356695000005344e-17
8192.1875,2.20566850000008e-17
8193.63425000012,2.2133157499989794e-17
8195.080999999307,2.1312414999994384e-17
8196.527499999851,1.9771765000001974e-17
8197.974499999546,1.8534525000003847e-17
8199.420999999158,1.773283250000974e-17
8200.867749999277,1.7756447500012588e-17
8202.314499999397,1.778746000001292e-17
8203.76099999994,1.743426750001064e-17
8205.20775000006,1.754754000000563e-17
8206.654250000603,1.7050175000004456e-17
8208.101000000723,1.6561034999994703e-17
8209.54774999991,1.6029554999995728e-17
8210.994250000454,1.5637724999995276e-17
8212.440750000067,1.5507319999991144e-17
8213.887499999255,1.55122500000013e-17
8215.333999999799,1.5778435000003074e-17
8216.780499999411,1.5736032500003214e-17
8218.226999999955,1.5617575000003637e-17
8219.6735000005,1.546027749999212e-17
8221.120000000112,1.5075407499990414e-17
8222.566500000656,1.4600734999991072e-17
8224.013249999844,1.4187737499990882e-17
8225.45949999988,1.3789407499994755e-17
8226.905749999918,1.3820609999996632e-17
8228.35224999953,1.404001249999618e-17
8229.798750000075,1.457183499999943e-17
8231.245249999687,1.4958617500003553e-17
8232.691750000231,1.5341512500004825e-17
8234.138249999844,1.5758097500004764e-17
8235.58449999988,1.5617787499996893e-17
8237.030749999918,1.6007307499989872e-17
8238.476999999955,1.5992177499987863e-17
8239.923249999993,1.5970872499992488e-17
8241.36950000003,1.6154357499993374e-17
8242.815750000067,1.6326985000000554e-17
8244.26224999968,1.6675207499998996e-17
8245.708499999717,1.6642719999994984e-17
8247.154749999754,1.671095000000321e-17
8248.601250000298,1.6367587499994427e-17
8250.047500000335,1.6153664999987582e-17
8251.493750000373,1.5933194999994144e-17
8252.94000000041,1.571839499999495e-17
8254.386250000447,1.563943750000404e-17
8255.832249999978,1.524175750001253e-17
8257.27825000044,1.5341382500006426e-17
8258.724500000477,1.5268110000004235e-17
8260.170500000007,1.5012842499999312e-17
8261.616750000045,1.5058952499992588e-17
8263.062749999575,1.494626999999907e-17
8264.508749999106,1.510802000000308e-17
8265.954749999568,1.5330992500000408e-17
8267.40075000003,1.5370720000009427e-17
8268.847000000067,1.542960250000632e-17
8270.293000000529,1.607313500000366e-17
8271.73900000006,1.9311397500005578e-17
8273.18499999959,2.5832457500002188e-17
8274.631000000052,3.6473827499996924e-17
8276.076999999583,5.0184434999993245e-17
8277.522749999538,6.165289999999132e-17
8278.96875,6.822171499998959e-17
8280.414499999955,7.120146999999348e-17
8281.86024999991,7.254608499999199e-17
8283.306250000373,7.58560850000019e-17
8284.752000000328,8.226632750000387e-17
8286.197750000283,8.54993025000095e-17
8287.643500000238,8.087495000001259e-17
8289.089250000194,6.845009250000724e-17
8290.535000000149,5.72439625000069e-17
8291.980749999173,5.4585024999997706e-17
8293.426749999635,6.612386499999652e-17
8294.87249999959,8.464324499999126e-17
8296.31799999997,9.664690749998646e-17
8297.764000000432,9.659611499999284e-17
8299.20949999988,7.882278499998842e-17
8300.65499999933,5.601913249999865e-17
8302.100999999791,3.6844450000003955e-17
8303.546500001103,2.566344750000895e-17
8304.992000000551,2.634271750000814e-17
8306.4375,3.142369250000922e-17
8307.882999999449,3.6538410000002257e-17
8309.328499998897,3.849706249999001e-17
8310.774000000209,3.4569034999996316e-17
8312.219750000164,2.8448224999995487e-17
8313.664999999106,2.256884999999931e-17
8315.110249998048,1.8056919999999116e-17
8316.555749997497,1.7040022500003523e-17
8318.001249998808,1.715765749999891e-17
8319.44675000012,1.6824974999994514e-17
8320.892500000075,1.6354735000003446e-17
8322.337999999523,1.558242750000326e-17
8323.783249998465,1.5062099999998727e-17
8325.228499997407,1.4831319999999256e-17
8326.673749998212,1.455642499999116e-17
8328.11874999851,1.469566999998739e-17
8329.563749998808,1.46304449999873e-17
8331.008999999613,1.519923749998863e-17
8332.45399999991,1.5923562499999428e-17
8333.899250000715,1.6800784999997292e-17
8335.344750000164,2.0655262500002652e-17
8336.789999999106,3.2656780000005335e-17
8338.234999999404,6.73937299999943e-17
8339.680249998346,1.152416049999917e-16
8341.125249998644,1.6125628249998586e-16
8342.570249998942,1.9271967499998478e-16
8344.015499997884,1.831278249999904e-16
8345.460499998182,1.4528240249999036e-16
8346.90549999848,1.0953836749999734e-16
8348.350499998778,8.211610250000015e-17
8349.795499999076,7.251236249999688e-17
8351.240249998868,7.480552500000172e-17
8352.685249999166,6.697196749999963e-17
8354.129999998957,5.1874049999999066e-17
8355.574749998748,3.6996855000004126e-17
8357.019749999046,2.6248302500005416e-17
8358.464499998838,2.5361520000002963e-17
8359.90924999863,3.054562250000796e-17
8361.35399999842,3.5568477500000574e-17
8362.798749998212,3.8349872499996e-17
8364.243499998003,3.5966389999994803e-17
8365.688249997795,3.0098632499985885e-17
8367.132999997586,2.3795212499994267e-17
8368.577749997377,1.8683067500000374e-17
8370.022249998525,1.579714000000523e-17
8371.467000000179,1.546151000001359e-17
8372.911500001326,1.6230005000008548e-17
8374.355750001967,1.933415750000779e-17
8375.800500001758,2.6809897500002913e-17
8377.245000001043,3.737557749999392e-17
8378.689500000328,4.830048749999756e-17
8380.13425000012,5.52230299999988e-17
8381.578499998897,5.381995000000529e-17
8383.022749999538,4.423454500000582e-17
8384.467250000685,3.287513250000034e-17
8385.911500001326,2.3133882500001316e-17
8387.355750001967,1.751557999999245e-17
8388.800250001252,1.6756127499990738e-17
8390.24450000003,1.9276274999991786e-17
8391.688749998808,2.829039499999077e-17
8393.133249998093,5.476277249999134e-17
8394.577499998733,8.939859249999378e-17
8396.021749999374,1.2191357749999545e-16
8397.466000000015,1.4269664999998614e-16
8398.910000000149,1.3038534999999703e-16
8400.354249998927,9.69537650000026e-17
8401.798499999568,6.170581499999836e-17
8403.242499999702,3.137451499999717e-17
8404.686750000343,1.662763999999139e-17
8406.130750000477,1.5544749999992294e-17
8407.574500000104,1.9695714999992e-17
8409.018750000745,2.9235767499996875e-17
8410.462500000373,4.255698249999112e-17
8411.90625,5.549254749999327e-17
8413.350250000134,6.318115749999582e-17
8414.793999999762,6.025738249999763e-17
8416.237749999389,4.8233122500007323e-17
8417.681749999523,3.523202000000238e-17
8419.12549999915,2.4049560000005667e-17
8420.569249998778,1.9247517500010768e-17
8422.013249998912,2.4884505000012325e-17
8423.456749999896,4.551213250001601e-17
8424.900499999523,8.169546750001514e-17
8426.34424999915,1.1983093250001464e-16
8427.787750000134,1.5099159000001048e-16
8429.231249999255,1.564895000000004e-16
8430.674999998882,1.2649936499999694e-16
8432.118499999866,8.75019724999913e-17
8433.562249999493,4.9949282499988644e-17
8435.00599999912,2.3333784999988596e-17
8436.449249999598,1.6516324999994864e-17
8437.892749998719,1.5900637499994878e-17
8439.335999999195,1.7374094999996624e-17
8440.779249999672,2.088485250000707e-17
8442.222749998793,2.533541500000845e-17
8443.66599999927,3.013556000000803e-17
8445.109249997884,3.655384000000737e-17
8446.552749998868,4.4193325000003774e-17
8447.995999999344,5.116934999999657e-17
8449.439249999821,5.710765249999831e-17
8450.882500000298,5.757870749999633e-17
8452.325500000268,4.9738682499995007e-17
8453.768750000745,3.8654252499994843e-17
8455.211750000715,2.7627949999987764e-17
8456.654750000685,2.1580839999995754e-17
8458.0979999993,2.797913499999317e-17
8459.540749998763,5.0615647500003566e-17
8460.983749998733,7.829038250001367e-17
8462.426749998704,1.0337284000001205e-16
8463.86950000003,1.1619282500001923e-16
8465.3125,1.0213670250001176e-16
8466.75549999997,7.497101250001334e-17
8468.198250001296,4.741759250001058e-17
8469.641250001267,2.552171500000331e-17
8471.084000002593,1.7105800000006274e-17
8472.52650000155,1.7063215000002108e-17
8473.96950000152,1.6860527499997185e-17
8475.412000000477,1.6074550000004193e-17
8476.85474999994,1.526312500000592e-17
8478.297500001267,1.453427000001014e-17
8479.739749999717,1.4319615000016442e-17
8481.182500001043,1.4341047500015344e-17
8482.625,1.4282787500016367e-17
8484.067499998957,1.4411770000010106e-17
8485.510250000283,1.60921925000022e-17
8486.952499998733,2.1163282499996384e-17
8488.394999999553,2.8525092499994664e-17
8489.837500000373,3.631464499998969e-17
8491.279750000685,4.1550754999995185e-17
8492.722000000998,4.083965249999897e-17
8494.164000000805,3.501462749999458e-17
8495.606250001118,2.831486750000175e-17
8497.048499999568,2.5631022500002956e-17
8498.49074999988,3.1399445000003726e-17
8499.933000000194,4.490920000000505e-17
8501.375,5.964912500000419e-17
8502.816999999806,6.894894750000657e-17
8504.258999999613,6.623102250000129e-17
8505.700999999419,5.241774250000176e-17
8507.14324999787,3.6458650000003995e-17
8508.585249999538,2.274874999999532e-17
8510.027249999344,1.5195272499993288e-17
8511.46924999915,1.3976897499997287e-17
8512.910749999806,1.4056002499988567e-17
8514.352749999613,1.4090329999992247e-17
8515.794500000775,1.4538662499999487e-17
8517.23600000143,1.4738279999990763e-17
8518.678000001237,1.5133924999991317e-17
8520.11950000003,1.509059999999044e-17
8521.56124999933,1.4673019999986736e-17
8523.00299999863,1.4433717499987616e-17
8524.444499999285,1.377197249998764e-17
8525.886250000447,1.3822977499987134e-17
8527.327750001103,1.36838499999897e-17
8528.769500000402,1.3685874999988546e-17
8530.211000001058,1.4064159999992226e-17
8531.652250001207,1.5421187500000735e-17
8533.09375,1.826891750000394e-17
8534.535000000149,2.175782750000846e-17
8535.976249998435,2.4410060000013337e-17
8537.417499998584,2.54240325000134e-17
8538.858749998733,2.3325920000003423e-17
8540.299999998882,2.0886167499998156e-17
8541.741249999031,2.1694419999991082e-17
8543.182499997318,2.5137117499985383e-17
8544.62349999696,3.1133534999993225e-17
8546.064499998465,3.678670499999621e-17
8547.50549999997,3.8061402500002184e-17
8548.946500001475,3.397942250000189e-17
8550.38750000298,2.7295729999993935e-17
8551.828500002623,2.0623724999993736e-17
8553.269500002265,1.5781794999989848e-17
8554.7102500014,1.3958864999991462e-17
8556.151000000536,1.374866250000288e-17
8557.591749999672,1.3725832500005413e-17
8559.032250000164,1.3482547500008982e-17
8560.473249999806,1.3578990000005424e-17
8561.914000000805,1.38886000000049e-17
8563.354750001803,1.392556000001087e-17
8564.795500000939,1.4088207500004068e-17
8566.235750000924,1.3895444999999725e-17
8567.676249999553,1.4018734999994882e-17
8569.116499999538,1.4564742499994792e-17
8570.55700000003,1.4995087500004875e-17
8571.997500000522,1.5791302500013774e-17
8573.438000001013,1.6037902500013552e-17
8574.878499999642,1.5881552500002258e-17
8576.318749999627,1.554290500000288e-17
8577.75925000012,1.487895000000488e-17
8579.199249999598,1.4564302500001182e-17
8580.639499999583,1.4757152500002748e-17
8582.079749999568,1.6004330000001058e-17
8583.519999999553,1.820674749999778e-17
8584.960249999538,1.9855832499999854e-17
8586.400499999523,2.1131452500006848e-17
8587.840499999002,2.0687585000004327e-17
8589.280249997973,1.9207215000007375e-17
8590.720249999315,1.9285710000012964e-17
8592.160000000149,1.9967247500005827e-17
8593.599999999627,2.1717707500009372e-17
8595.039750000462,2.339216000000412e-17
8596.47974999994,2.3001217500000746e-17
8597.919500000775,2.0913230000010244e-17
8599.35925000161,1.8568430000003265e-17
8600.799000000581,1.6722512500002312e-17
8602.238250000402,1.5631594999997957e-17
8603.677749998868,1.574868499998792e-17
8605.116999998689,1.617668249999172e-17
8606.556499999017,1.6997162499995462e-17
8607.995999999344,1.8220229999996535e-17
8609.435499999672,2.0102882499997974e-17
8610.875,2.2855849999991814e-17
8612.314500000328,2.5846757499990147e-17
8613.754000000656,2.976923999999825e-17
8615.193500000983,3.430655000000334e-17
8616.632750000805,3.922777750000755e-17
8618.07175000012,4.433535000000266e-17
8619.51099999994,4.9475509999998607e-17
8620.949750000611,5.439458500000044e-17
8622.389000000432,5.927804249999409e-17
8623.82800000161,6.313863500000229e-17
8625.267000000924,6.604322750000591e-17
8626.706000000238,6.791792500000484e-17
8628.144999999553,6.789233500001418e-17
8629.583999998868,6.695296000001212e-17
8631.022749999538,6.555488500000114e-17
8632.461749998853,6.225270249999811e-17
8633.900499999523,5.766741999999574e-17
8635.339250000194,5.254325999999691e-17
8636.777999999002,4.5666312499997716e-17
8638.216499999166,3.934026749999203e-17
8639.654749998823,3.395647749998788e-17
8641.093249998987,3.015832999998973e-17
8642.531500000507,2.9689849999998346e-17
8643.97000000067,3.3212480000003105e-17
8645.408500000834,3.9339047500008025e-17
8646.847000000998,4.681593250000215e-17
8648.285500001162,5.4639332500000945e-17
8649.724000001326,6.072510500000295e-17
8651.162250000983,6.352481750000021e-17
8652.60050000064,6.546313999999952e-17
8654.038750000298,6.651161749999258e-17
8655.476750001311,6.590580249998727e-17
8656.915000000969,6.582373249999415e-17
8658.35300000012,6.609462999999784e-17
8659.79099999927,6.428332750000407e-17
8661.22899999842,6.13389375000088e-17
8662.666749998927,5.989408000000821e-17
8664.10474999994,5.727352000000039e-17
8665.542500000447,5.396049499999813e-17
8666.980250000954,5.140398000000008e-17
8668.41800000146,4.8970874999990854e-17
8669.855750000104,4.576259750000168e-17
8671.293500000611,4.293539750000582e-17
8672.731249999255,4.0845995000002164e-17
8674.168999999762,3.8337237500000643e-17
8675.606499999762,3.586938749999846e-17
8677.043999999762,3.3784572500000684e-17
8678.481250001118,3.1892537499996596e-17
8679.918500000611,2.925011750000849e-17
8681.355750001967,2.7280365000006957e-17
8682.79300000146,2.5891797500007282e-17
8684.230250000954,2.4551707500016628e-17
8685.667500000447,2.3167220000016218e-17
8687.10474999994,2.1761195000017714e-17
8688.541749998927,2.0863457500006978e-17
8689.97899999842,2.0026949999999417e-17
8691.41599999927,1.9347527499997496e-17
8692.85300000012,1.9043044999994334e-17
8694.290000000969,1.9173037499998934e-17
8695.726750001311,1.9235789999996708e-17
8697.163750000298,1.9810964999994916e-17
8698.600499998778,1.9951069999994146e-17
8700.03724999912,1.9674927499995348e-17
8701.473999999464,1.9443595000005838e-17
8702.9104999993,1.9265992500005076e-17
8704.346999999136,1.9536475000001737e-17
8705.783499998972,1.9636452500004642e-17
8707.219999998808,1.8976505000003158e-17
8708.65674999915,1.8007349999996997e-17
8710.09325000085,1.681459500000585e-17
8711.530000001192,1.5774662500004148e-17
8712.966250000522,1.5283889999998238e-17
8714.402499999851,1.4881957500007888e-17
8715.83874999918,1.4948162500004646e-17
8717.274749998003,1.478248249999661e-17
8718.710999999195,1.490895249999435e-17
8720.147250000387,1.5243037499987055e-17
8721.583250001073,1.5298497499986537e-17
8723.019250001758,1.5732939999997855e-17
8724.455250000581,1.5799670000003195e-17
8725.89100000076,1.5769937500002632e-17
8727.326749999076,1.5625109999996758e-17
8728.762749999762,1.507052499999642e-17
8730.198750000447,1.484745499999714e-17
8731.634500000626,1.4885789999997338e-17
8733.070500001311,1.5047020000007753e-17
8734.506000000983,1.5456467500007005e-17
8735.941500000656,1.618560500000392e-17
8737.377000000328,1.6436520000000554e-17
8738.8125,1.649094749999746e-17
8740.247999999672,1.6453767499988377e-17
8741.6832500007,1.6037327499993934e-17
8743.118499999866,1.578536749999512e-17
8744.553750000894,1.5794904999995376e-17
8745.98900000006,1.589760249999779e-17
8747.424249999225,1.606691249999413e-17
8748.859749998897,1.6180219999993057e-17
8750.294749997556,1.6682764999996452e-17
8751.729749998078,2.0346612500003e-17
8753.1647499986,2.926082500000696e-17
8754.599499998614,4.7816482500019227e-17
8756.034499999136,7.42341550000115e-17
8757.469499999657,9.814966750001251e-17
8758.904499998316,1.147989900000075e-16
8760.339249998331,1.243050500000031e-16
8761.773999998346,1.2894502500000154e-16
8763.208499997854,1.3505575000000182e-16
8764.642999999225,1.419258499999987e-16
8766.077500000596,1.3897072499999826e-16
8767.512000000104,1.2045903750000174e-16
8768.94675000012,9.534224249999495e-17
8770.38099999912,7.728933750000221e-17
8771.81549999863,8.045871250000667e-17
8773.249749999493,1.0488717500001157e-16
8774.683749999851,1.3371032000000897e-16
8776.118250001222,1.48965850000006e-16
8777.55225000158,1.371960100000046e-16
8778.986500000581,1.0249056249999538e-16
8780.420500000939,6.497247250000542e-17
8781.854499999434,3.541815500000752e-17
8783.288499999791,2.152941250000462e-17
8784.722250001505,2.5755405000003833e-17
8786.15625,3.6155377499992727e-17
8787.589999999851,4.696346999999018e-17
8789.023999998346,5.406839749998935e-17
8790.457749998197,5.2907907499991606e-17
8791.89149999991,4.33900374999997e-17
8793.325250001624,3.214333000000469e-17
8794.758500002325,2.2165020000001018e-17
8796.192000001669,1.6059470000000597e-17
8797.625250000507,1.513545999999814e-17
8799.058499999344,1.5258925000000367e-17
8800.491999998689,1.5266202500004184e-17
8801.925249999389,1.5390430000007456e-17
8803.358750000596,1.5891732500009892e-17
8804.79175000079,1.689264500000284e-17
8806.224750000983,1.808551000000817e-17
8807.657999999821,1.9092832500004697e-17
8809.090749999508,1.9381742500004746e-17
8810.523749999702,1.8569162500002738e-17
8811.956749999896,1.7502454999992447e-17
8813.389499999583,1.6230034999997498e-17
8814.822499999776,1.5711587499998938e-17
8816.255249999464,1.597775250000387e-17
8817.68799999915,1.9921657500006147e-17
8819.1207500007,3.6048767500000877e-17
8820.55324999988,8.357190000000192e-17
8821.985999999568,1.580371949999939e-16
8823.418250000104,2.2959929499999344e-16
8824.850499998778,2.825549750000013e-16
8826.282999997959,2.805080249999959e-16
8827.714999997988,2.1944309499999813e-16
8829.147499997169,1.5954547000000397e-16
8830.579999998212,1.166585200000056e-16
8832.011999998242,9.894709500000818e-17
8833.444249998778,1.1131575000000984e-16
8834.876249998808,1.174501750000027e-16
8836.307999998331,1.003275274999959e-16
8837.73999999836,7.321184749999322e-17
8839.171749997884,4.7618387499997305e-17
8840.603749997914,2.687266000000542e-17
8842.035749997944,2.080649750000461e-17
8843.46749999933,2.6131320000009517e-17
8844.89949999936,3.391469750001118e-17
8846.331000000238,4.1517660000012976e-17
8847.762250000611,4.629275250001746e-17
8849.193749999627,4.456082000001413e-17
8850.625,3.7295782500004343e-17
8852.056250000373,2.878483250000154e-17
8853.487749999389,2.142807500000196e-17
8854.918749999255,1.7247580000002836e-17
8856.349999999627,1.697670000001374e-17
8857.78125,1.8313690000014418e-17
8859.212249999866,2.1819637500008375e-17
8860.643500000238,3.037560000000899e-17
8862.074500000104,4.640207499999896e-17
8863.50549999997,6.298393999999149e-17
8864.936499999836,7.673437999999602e-17
8866.367499999702,8.13438024999972e-17
8867.798249999061,6.84530000000008e-17
8869.22899999842,5.047050750000761e-17
8870.659749999642,3.275129250001001e-17
8872.089999999851,1.910336750000359e-17
8873.520500000566,1.502505500000303e-17
8874.951000001281,1.4959807499998605e-17
8876.38125000149,1.6768392500000363e-17
8877.811750002205,2.466466749999629e-17
8879.242250001058,5.492418249999857e-17
8880.67225000076,1.0561908249999378e-16
8882.102500000969,1.576682499999917e-16
8883.532750001177,2.009686999999945e-16
8884.962500002235,2.0437824999998807e-16
8886.392750002444,1.614417549999994e-16
8887.822750002146,1.0890576250000158e-16
8889.252500001341,5.831702500000737e-17
8890.682500001043,2.5418467500018348e-17
8892.112250000238,1.827018500001673e-17
8893.541999999434,1.8354825000014112e-17
8894.97174999863,2.2086370000010445e-17
8896.401499997824,3.287094750000188e-17
8897.830999998376,5.313998999999518e-17
8899.26024999842,7.427399249999684e-17
8900.689749998972,9.081341999999819e-17
8902.118999999017,9.423497000000222e-17
8903.548249999061,7.791692000000084e-17
8904.977499999106,5.675874000000157e-17
8906.40674999915,3.7082735000007596e-17
8907.835750000551,2.3067625000011273e-17
8909.26475000009,1.9063080000019915e-17
8910.694000000134,2.216146750001783e-17
8912.122999999672,3.703715500001265e-17
8913.55199999921,8.164834500000351e-17
8914.980999998748,1.4045194999999585e-16
8916.409749999642,1.9734431749999268e-16
8917.83825000003,2.342644749999897e-16
8919.266999999061,2.155232999999931e-16
8920.695499999449,1.600118474999914e-16
8922.123999997973,1.0021613499999427e-16
8923.55249999836,4.864174499999489e-17
8924.980750000104,2.2861582499996698e-17
8926.409250000492,1.9872690000005102e-17
8927.837250001729,1.9251040000005007e-17
8929.26550000161,1.8419262500001327e-17
8930.69375000149,1.783664999999933e-17
8932.121750000864,1.7365809999989438e-17
8933.550000000745,1.7269879999989355e-17
8934.97800000012,1.9500397499990483e-17
8936.405999999493,2.6788749999987394e-17
8937.83400000073,4.2962777499997737e-17
8939.261749999598,6.110186999999429e-17
8940.689500000328,7.625225499999842e-17
8942.117250001058,8.252590500000328e-17
8943.544749999419,7.031628250000099e-17
8944.972249999642,5.186609250000168e-17
8946.399749999866,3.365359499999705e-17
8947.826999999583,1.9672617500000497e-17
8949.254499999806,1.8553337500000065e-17
8950.681749999523,3.133667249999649e-17
8952.10899999924,6.8455110000002e-17
8953.536249998957,1.148023849999982e-16
8954.96325000003,1.574139699999933e-16
8956.390250001103,1.822990749999992e-16
8957.817250000313,1.6348436999999847e-16
8959.244249999523,1.1900344750000348e-16
8960.671249998733,7.309284500000084e-17
8962.098249997944,3.518359749999414e-17
8963.524749998003,1.7333319999990555e-17
8964.951249998063,1.5977807499992028e-17
8966.377749998122,1.6564692500002327e-17
8967.804249998182,1.6918127500012058e-17
8969.230749998242,1.7277540000016375e-17
8970.657249998301,1.732026750000592e-17
8972.083499997854,1.700077750000191e-17
8973.509749997407,1.6848385000001344e-17
8974.935999998823,1.6986487500006062e-17
8976.361999999732,1.726388250001055e-17
8977.788250001147,1.7934212500008193e-17
8979.214500002563,1.8832107499998785e-17
8980.64050000161,2.210707749999449e-17
8982.066500000656,2.9918039999996705e-17
8983.492249999195,4.0838322500000784e-17
8984.917999997735,5.283366750000497e-17
8986.34349999763,6.16325800000076e-17
8987.768999997526,6.117871500000175e-17
8989.194499997422,5.125499500000245e-17
8990.619749998674,3.9128100000007744e-17
8992.045499999076,2.7475217500003035e-17
8993.470750000328,2.4314477500007274e-17
8994.89600000158,3.705587999999902e-17
8996.321250000969,6.00161649999886e-17
8997.746500000358,8.532353249998593e-17
8999.172000000253,1.0561603749997934e-16
9000.596999999136,1.070659774999802e-16
9002.02199999988,8.578546749998559e-17
9003.44675000012,5.893247999999201e-17
9004.871500000358,3.306053750000088e-17
9006.296500001103,1.6368647500003702e-17
9007.721250001341,1.2951132500002896e-17
9009.145750001073,1.2728387500005923e-17
9010.570250000805,1.2443977500001908e-17
9011.994750000536,1.227257500000634e-17
9013.419250000268,1.2226682500008687e-17
9014.84375,1.2907775000005574e-17
9016.267999999225,1.3744080000011988e-17
9017.691999999806,1.4750982500011748e-17
9019.116249999031,1.514132750001641e-17
9020.54050000012,1.4744500000018043e-17
9021.964750001207,1.456526250001363e-17
9023.388749999925,1.4239787500005176e-17
9024.8125,1.4724869999994755e-17
9026.236250000075,1.534315499999309e-17
9027.659999998286,1.5398039999998197e-17
9029.08374999836,1.5243417500002764e-17
9030.507499998435,1.6631505000002526e-17
9031.930999998003,2.098810750000189e-17
9033.354249998927,2.6800844999992316e-17
9034.777750000358,3.274322999998819e-17
9036.201000001281,3.656420249999406e-17
9037.624250002205,3.498174499999301e-17
9039.047750001773,2.9762402500000666e-17
9040.470750000328,2.456110500000113e-17
9041.893749998882,2.2732065000002268e-17
9043.316749997437,2.848526749999631e-17
9044.739499997348,3.914058499999524e-17
9046.162499997765,5.043922999999549e-17
9047.585499998182,5.769083999999468e-17
9049.0084999986,5.499887500000366e-17
9050.430999999866,4.466365750000705e-17
9051.853500001132,3.297052500001748e-17
9053.276000000536,2.230485250001647e-17
9054.698250001296,1.6123477500011556e-17
9056.1207500007,1.483546250000916e-17
9057.543250000104,1.4450790000006236e-17
9058.965500000864,1.4230915000004013e-17
9060.387749999762,1.4515567500002856e-17
9061.809750000015,1.51325999999955e-17
9063.231499999762,1.5898062499988242e-17
9064.653249999508,1.6449247499995502e-17
9066.074999999255,1.659805000000145e-17
9067.496999999508,1.640223500001067e-17
9068.918999999762,1.5849305000010825e-17
9070.341000000015,1.4940322500006058e-17
9071.762750001624,1.4128670000007433e-17
9073.184250000864,1.3648182499995727e-17
9074.60550000146,1.299203499999987e-17
9076.026750002056,1.2646482500002525e-17
9077.44800000079,1.2440285000002967e-17
9078.869250001386,1.2647950000008966e-17
9080.290750000626,1.30571925000122e-17
9081.71199999936,1.3444397500007962e-17
9083.133249999955,1.3680214999999032e-17
9084.554499998689,1.38795625000014e-17
9085.975249998271,1.536121999999536e-17
9087.39574999921,1.8138917500002103e-17
9088.816249998286,2.1137340000009338e-17
